age;gender;maritalStatus;education;employmentStatus;occupationSector;dependents;homeOwnership;hasMortgage;annualIncome;loanType;purpose;loanAmount;termMonths;interestRate;ltv;dti;previousLoansCount;previousDefaultsCount;target_PD;default
42;Mujer;Divorciado;Formacion Profesional;Indefinido;Hosteleria;0;Propia_Hipoteca;Si;25885.54;Personal;Educacion;33084.22;41;0.0993;0.0;0.4427;1;0;0.003336;0
43;Mujer;Divorciado;Bachillerato;Autonomo;Agropecuario;1;Cedida;No;164086.22;Personal;Otros;80000.0;28;0.0871;0.0;0.2317;5;1;0.009149;0
52;Hombre;Casado;Secundaria;Indefinido;Hosteleria;0;Alquiler;No;18344.35;Personal;Consolidacion_Deuda;9523.77;54;0.1248;0.0;0.1514;0;0;0.001337;0
71;Mujer;Divorciado;Posgrado;Inactivo;Salud;2;Propia_Pagada;No;18931.24;Auto;Compra_Vehiculo;18425.57;54;0.0506;0.0;0.2423;2;0;0.002681;0
18;Mujer;Soltero;Secundaria;Desempleado;Ventas;0;Cedida;No;3242.29;Consumo;Tecnologia;500.0;9;0.1294;0.0;0.2169;1;1;0.19973;1
32;Mujer;Divorciado;Secundaria;Indefinido;Otros;0;Alquiler;No;31177.63;Auto;Compra_Vehiculo;14770.05;76;0.0756;0.0;0.0944;1;0;0.00264;0
44;Hombre;Casado;Primaria;Indefinido;Otros;0;Alquiler;No;17639.11;Hipotecario;Reforma_Vivienda;80000.0;286;0.0319;0.4049;0.2718;3;2;0.011236;0
54;Hombre;Viudo;Grado;Temporal;Otros;0;Alquiler;No;15313.8;Consumo;Viajes;8325.4;11;0.0954;0.0;0.6217;4;0;0.020825;0
46;Hombre;Soltero;Formacion Profesional;Temporal;Salud;0;Propia_Hipoteca;Si;27323.09;Auto;Compra_Vehiculo;23673.56;83;0.0783;0.0;0.1626;2;0;0.006964;0
55;Mujer;Casado;Posgrado;Funcionario;Sector Publico;1;Alquiler;No;48844.06;Auto;Compra_Vehiculo;46159.67;59;0.0632;0.0;0.2241;4;0;0.000499;0
24;Mujer;Soltero;Bachillerato;Temporal;Salud;0;Alquiler;No;12709.31;Personal;Consolidacion_Deuda;14964.23;19;0.0955;0.0;0.8042;0;4;0.322376;1
38;Hombre;Divorciado;Grado;Autonomo;Salud;0;Propia_Hipoteca;Si;4286.37;Consumo;Viajes;2269.0;18;0.1235;0.0;0.3884;3;0;0.002247;0
59;Mujer;Casado;Formacion Profesional;Indefinido;Ventas;2;Propia_Pagada;No;15240.45;Personal;Reforma_Hogar;4326.13;53;0.1005;0.0;0.0799;4;0;0.002115;0
31;Mujer;Casado;Primaria;Funcionario;Salud;0;Propia_Pagada;No;35436.24;Consumo;Viajes;10381.67;23;0.0652;0.0;0.163;1;0;0.000641;0
18;Hombre;Casado;Primaria;Desempleado;Otros;0;Cedida;No;1843.13;Consumo;Electrodomesticos;1137.42;22;0.1131;0.0;0.3743;0;0;0.059125;0
32;Mujer;Divorciado;Bachillerato;Temporal;Ventas;0;Alquiler;No;16360.24;Consumo;Electrodomesticos;9607.53;14;0.1205;0.0;0.5421;0;0;0.012439;0
47;Mujer;Soltero;Primaria;Inactivo;Ventas;1;Propia_Pagada;No;17794.61;Personal;Educacion;30226.88;35;0.0695;0.0;0.6451;0;0;0.009851;0
41;Hombre;Casado;Formacion Profesional;Temporal;Sector Publico;1;Alquiler;No;8546.54;Consumo;Tecnologia;2807.24;17;0.1486;0.0;0.2585;4;0;0.004017;0
26;Mujer;Soltero;Formacion Profesional;Indefinido;Salud;0;Propia_Hipoteca;Si;15152.76;Personal;Educacion;15137.85;27;0.0643;0.0;0.4781;1;0;0.003337;0
33;Hombre;Casado;Primaria;Temporal;Hosteleria;2;Propia_Hipoteca;Si;3913.6;Auto;Compra_Vehiculo;5000.0;58;0.0598;0.0;0.305;0;0;0.002389;0
26;Mujer;Soltero;Formacion Profesional;Temporal;Hosteleria;1;Alquiler;No;2026.36;Auto;Compra_Vehiculo;5000.0;82;0.0421;0.0;0.4161;1;0;0.010755;0
27;Hombre;Casado;Bachillerato;Indefinido;Sector Publico;2;Alquiler;No;31584.87;Consumo;Otros;5038.33;20;0.0939;0.0;0.1038;3;0;0.001668;0
31;Hombre;Soltero;Primaria;Autonomo;Sector Publico;1;Propia_Pagada;No;16478.66;Personal;Educacion;24151.68;60;0.0681;0.0;0.3467;3;2;0.02963;0
43;Mujer;Casado;Grado;Indefinido;Hosteleria;2;Alquiler;No;18990.16;Hipotecario;Compra_Vivienda;89495.2;193;0.0145;0.7298;0.3286;7;0;0.001411;0
18;Mujer;Soltero;Formacion Profesional;Indefinido;Ventas;0;Alquiler;No;28174.76;Consumo;Electrodomesticos;13331.03;19;0.1024;0.0;0.325;1;1;0.017591;0
58;Hombre;Casado;Sin Estudios;Funcionario;Sector Publico;3;Propia_Hipoteca;Si;17256.44;Personal;Educacion;5065.25;34;0.0974;0.0;0.119;3;0;0.000963;0
40;Hombre;Viudo;Secundaria;Funcionario;Educacion;2;Propia_Pagada;No;38308.11;Consumo;Otros;8337.54;6;0.0931;0.0;0.4472;3;0;0.001336;0
28;Hombre;Soltero;Grado;Desempleado;Sector Publico;0;Alquiler;No;3885.16;Consumo;Viajes;519.03;17;0.1357;0.0;0.1042;2;2;0.35453;1
30;Hombre;Divorciado;Grado;Indefinido;Salud;1;Alquiler;No;37246.94;Personal;Consolidacion_Deuda;41415.35;20;0.0601;0.0;0.7028;3;0;0.007444;0
34;Mujer;Casado;Posgrado;Indefinido;Construccion;2;Alquiler;No;22839.04;Personal;Viajes;17969.09;37;0.0654;0.0;0.2824;2;0;0.002112;0
42;Mujer;Casado;Secundaria;Indefinido;Construccion;2;Propia_Hipoteca;Si;24424.28;Consumo;Electrodomesticos;4202.03;14;0.1182;0.0;0.1586;4;0;0.002154;0
43;Hombre;Divorciado;Grado;Indefinido;Hosteleria;1;Alquiler;No;23507.52;Consumo;Tecnologia;15256.48;14;0.0805;0.0;0.5847;1;0;0.00271;0
39;Hombre;Divorciado;Grado;Indefinido;Salud;0;Propia_Hipoteca;Si;87151.96;Auto;Compra_Vehiculo;60000.0;41;0.0763;0.0;0.2295;0;0;0.000609;0
32;Mujer;Viudo;Formacion Profesional;Temporal;Salud;3;Propia_Pagada;No;19981.89;Consumo;Otros;13675.28;8;0.1373;0.0;0.95;1;0;0.014478;0
41;Mujer;Casado;Formacion Profesional;Temporal;Educacion;1;Propia_Pagada;No;34918.37;Hipotecario;Reforma_Vivienda;175488.73;272;0.0225;0.416;0.2834;4;1;0.028463;0
18;Hombre;Casado;Bachillerato;Temporal;Educacion;1;Alquiler;No;19506.88;Personal;Consolidacion_Deuda;26235.33;50;0.0865;0.0;0.3856;1;0;0.004044;0
27;Mujer;Soltero;Grado;Indefinido;Ventas;0;Alquiler;No;23918.11;Personal;Educacion;14439.86;21;0.0739;0.0;0.3688;3;0;0.001716;0
33;Hombre;Soltero;Grado;Funcionario;Educacion;0;Propia_Pagada;No;20705.25;Auto;Compra_Vehiculo;12776.26;66;0.0602;0.0;0.1321;6;0;0.000771;0
25;Hombre;Soltero;Grado;Indefinido;Construccion;0;Alquiler;No;15779.69;Personal;Otros;16337.48;60;0.1191;0.0;0.2758;4;0;0.001617;0
39;Mujer;Casado;Secundaria;Indefinido;Construccion;4;Propia_Pagada;No;28265.94;Personal;Consolidacion_Deuda;15262.72;15;0.1473;0.0;0.4756;4;0;0.004198;0
25;Mujer;Soltero;Formacion Profesional;Indefinido;Hosteleria;0;Cedida;No;15713.5;Consumo;Tecnologia;3578.33;15;0.0989;0.0;0.1944;0;0;0.001017;0
62;Hombre;Casado;Formacion Profesional;Autonomo;Salud;0;Alquiler;No;34365.85;Auto;Compra_Vehiculo;20175.6;61;0.0486;0.0;0.1306;5;0;0.004082;0
24;Mujer;Soltero;Grado;Inactivo;Hosteleria;0;Cedida;No;20166.61;Hipotecario;Reforma_Vivienda;89966.13;255;0.0272;1.1987;0.2766;0;0;0.003034;0
60;Hombre;Casado;Grado;Funcionario;Salud;2;Propia_Pagada;No;84784.6;Personal;Reforma_Hogar;34275.2;31;0.1313;0.0;0.1854;4;0;0.000279;0
18;Hombre;Soltero;Formacion Profesional;Temporal;Tecnologia;0;Alquiler;No;29601.72;Hipotecario;Compra_Vivienda;101907.99;199;0.0343;0.9173;0.2726;1;0;0.004808;0
66;Mujer;Divorciado;Bachillerato;Inactivo;Tecnologia;1;Propia_Hipoteca;Si;15865.58;Consumo;Otros;10482.6;13;0.0938;0.0;0.6438;1;0;0.020792;0
49;Mujer;Casado;Formacion Profesional;Autonomo;Tecnologia;2;Propia_Hipoteca;Si;78637.69;Personal;Consolidacion_Deuda;80000.0;52;0.0882;0.0;0.2833;0;0;0.000992;0
51;Hombre;Divorciado;Formacion Profesional;Indefinido;Ventas;1;Propia_Pagada;No;17275.0;Auto;Compra_Vehiculo;19233.74;77;0.0691;0.0;0.2153;8;0;0.003034;0
25;Hombre;Soltero;Grado;Indefinido;Salud;1;Cedida;No;78349.39;Personal;Viajes;80000.0;23;0.1257;0.0;0.6023;1;0;0.0046;0
38;Hombre;Soltero;Bachillerato;Temporal;Agropecuario;0;Propia_Pagada;No;26102.85;Auto;Compra_Vehiculo;34937.97;76;0.0554;0.0;0.251;5;0;0.008771;0
38;Hombre;Soltero;Grado;Indefinido;Salud;0;Propia_Hipoteca;Si;64437.24;Hipotecario;Compra_Vivienda;278688.47;287;0.017;0.6124;0.2202;3;0;0.001791;0
40;Hombre;Divorciado;Secundaria;Temporal;Salud;0;Propia_Hipoteca;Si;29130.82;Personal;Educacion;22381.23;24;0.0948;0.0;0.4232;0;0;0.005037;0
57;Mujer;Divorciado;Formacion Profesional;Desempleado;Construccion;0;Cedida;No;7483.35;Consumo;Electrodomesticos;3451.34;8;0.0826;0.0;0.7134;3;0;0.190907;1
50;Mujer;Casado;Secundaria;Indefinido;Tecnologia;2;Cedida;No;77465.27;Auto;Compra_Vehiculo;26993.07;41;0.0455;0.0;0.1103;4;0;0.000679;0
40;Mujer;Divorciado;Grado;Indefinido;Agropecuario;2;Alquiler;No;43116.76;Consumo;Electrodomesticos;30000.0;13;0.0896;0.0;0.6763;2;0;0.00854;0
53;Hombre;Casado;Posgrado;Inactivo;Hosteleria;2;Propia_Hipoteca;Si;29936.12;Hipotecario;Compra_Vivienda;91174.9;305;0.0335;1.1028;0.1782;6;0;0.006926;0
56;Mujer;Divorciado;Grado;Desempleado;Tecnologia;1;Propia_Pagada;No;6678.9;Consumo;Electrodomesticos;677.98;13;0.1469;0.0;0.1019;2;2;0.341098;1
35;Hombre;Divorciado;Posgrado;Desempleado;Ventas;3;Cedida;No;4049.2;Consumo;Tecnologia;3080.13;9;0.0953;0.0;0.95;4;0;0.24795;1
34;Mujer;Divorciado;Bachillerato;Inactivo;Construccion;0;Cedida;No;25483.25;Hipotecario;Compra_Vivienda;80118.94;304;0.0244;0.503;0.1666;0;0;0.002888;0
67;Hombre;Viudo;Formacion Profesional;Inactivo;Agropecuario;0;Propia_Pagada;No;25124.59;Personal;Reforma_Hogar;19381.16;35;0.0852;0.0;0.2996;3;0;0.002898;0
39;Hombre;Divorciado;Grado;Indefinido;Construccion;2;Propia_Hipoteca;Si;66678.38;Hipotecario;Reforma_Vivienda;326246.87;233;0.0186;1.1508;0.3004;3;0;0.002092;0
34;Mujer;Casado;Grado;Temporal;Salud;2;Alquiler;No;14857.06;Personal;Consolidacion_Deuda;29111.09;13;0.0992;0.0;0.95;7;0;0.036579;0
40;Hombre;Soltero;Formacion Profesional;Temporal;Ventas;0;Propia_Hipoteca;Si;14628.29;Consumo;Viajes;10361.17;8;0.0926;0.0;0.95;3;4;0.345137;1
54;Hombre;Casado;Grado;Indefinido;Hosteleria;3;Propia_Hipoteca;Si;73514.29;Hipotecario;Reforma_Vivienda;392074.91;190;0.0377;0.6341;0.4477;3;0;0.001906;0
50;Mujer;Soltero;Sin Estudios;Funcionario;Salud;1;Propia_Pagada;No;13239.1;Auto;Compra_Vehiculo;9922.7;53;0.0532;0.0;0.1908;3;0;0.000675;0
40;Mujer;Casado;Secundaria;Indefinido;Salud;0;Propia_Hipoteca;Si;21382.1;Auto;Compra_Vehiculo;30284.61;61;0.053;0.0;0.3185;3;0;0.003099;0
49;Mujer;Divorciado;Formacion Profesional;Indefinido;Otros;2;Alquiler;No;14022.49;Auto;Compra_Vehiculo;10319.14;40;0.0794;0.0;0.252;3;0;0.00177;0
45;Hombre;Soltero;Secundaria;Autonomo;Salud;2;Cedida;No;18923.59;Auto;Compra_Vehiculo;18714.8;69;0.0453;0.0;0.1957;3;0;0.006643;0
40;Hombre;Casado;Grado;Indefinido;Hosteleria;2;Alquiler;No;19660.51;Personal;Otros;12705.03;20;0.0972;0.0;0.4216;1;1;0.024808;0
38;Hombre;Casado;Bachillerato;Indefinido;Tecnologia;3;Alquiler;No;37024.62;Personal;Reforma_Hogar;48411.89;31;0.1139;0.0;0.5867;4;0;0.003289;0
43;Mujer;Casado;Posgrado;Autonomo;Tecnologia;1;Propia_Pagada;No;25428.75;Auto;Compra_Vehiculo;11361.12;42;0.0717;0.0;0.1447;5;0;0.003484;0
37;Mujer;Divorciado;Secundaria;Funcionario;Sector Publico;4;Propia_Pagada;No;13863.84;Consumo;Otros;1438.22;9;0.1098;0.0;0.1447;0;0;0.000864;0
42;Mujer;Viudo;Secundaria;Indefinido;Tecnologia;0;Propia_Hipoteca;Si;25511.47;Consumo;Tecnologia;5436.56;14;0.1466;0.0;0.1998;4;0;0.00131;0
41;Mujer;Casado;Primaria;Desempleado;Salud;1;Cedida;No;165.96;Consumo;Electrodomesticos;500.0;22;0.0636;0.0;0.95;8;0;0.380062;1
24;Hombre;Soltero;Formacion Profesional;Temporal;Otros;1;Propia_Hipoteca;Si;15286.68;Consumo;Tecnologia;8079.32;24;0.1397;0.0;0.3044;1;0;0.005317;0
35;Hombre;Casado;Formacion Profesional;Indefinido;Salud;3;Propia_Pagada;No;13912.83;Auto;Compra_Vehiculo;6971.54;76;0.0648;0.0;0.0967;1;4;0.063456;1
38;Hombre;Casado;Bachillerato;Autonomo;Salud;3;Propia_Hipoteca;Si;292083.79;Auto;Compra_Vehiculo;60000.0;84;0.0525;0.0;0.0351;1;0;0.001346;0
64;Hombre;Casado;Posgrado;Inactivo;Salud;0;Propia_Hipoteca;Si;25414.46;Personal;Viajes;14566.39;17;0.1202;0.0;0.442;4;0;0.004271;0
40;Hombre;Casado;Secundaria;Indefinido;Otros;2;Propia_Pagada;No;34786.65;Hipotecario;Compra_Vivienda;185389.89;313;0.0286;0.9304;0.29;3;0;0.003005;0
45;Mujer;Casado;Bachillerato;Indefinido;Construccion;1;Propia_Hipoteca;Si;48442.83;Auto;Compra_Vehiculo;35615.93;68;0.0475;0.0;0.1482;7;0;0.001562;0
67;Mujer;Casado;Formacion Profesional;Inactivo;Otros;0;Alquiler;No;12879.78;Consumo;Electrodomesticos;8594.94;15;0.1141;0.0;0.5754;4;0;0.00574;0
23;Mujer;Soltero;Bachillerato;Autonomo;Educacion;0;Propia_Hipoteca;Si;17383.96;Personal;Viajes;6340.09;37;0.0918;0.0;0.1363;1;0;0.002294;0
23;Hombre;Soltero;Grado;Temporal;Salud;0;Propia_Pagada;No;26236.76;Personal;Reforma_Hogar;50452.63;23;0.1018;0.0;0.95;0;0;0.041091;0
32;Mujer;Casado;Posgrado;Indefinido;Educacion;3;Propia_Hipoteca;Si;88336.92;Hipotecario;Compra_Vivienda;310805.51;221;0.0182;1.1061;0.2249;4;0;0.001064;0
38;Mujer;Divorciado;Primaria;Indefinido;Sector Publico;3;Propia_Pagada;No;24386.32;Personal;Salud;47783.62;19;0.1459;0.0;0.95;2;3;0.21523;1
39;Mujer;Soltero;Posgrado;Indefinido;Agropecuario;1;Propia_Pagada;No;17557.32;Hipotecario;Compra_Vivienda;91145.46;214;0.0191;0.4256;0.3438;4;0;0.003069;0
35;Hombre;Soltero;Grado;Autonomo;Otros;2;Propia_Pagada;No;5442.62;Personal;Salud;7707.11;22;0.0771;0.0;0.8307;4;0;0.014297;0
27;Mujer;Casado;Grado;Funcionario;Educacion;1;Alquiler;No;33553.53;Personal;Viajes;37259.32;49;0.1395;0.0;0.3583;0;0;0.001832;0
53;Hombre;Soltero;Secundaria;Autonomo;Educacion;1;Propia_Hipoteca;Si;73811.17;Hipotecario;Compra_Vivienda;285032.48;324;0.013;0.9006;0.1696;5;2;0.026703;0
36;Mujer;Viudo;Bachillerato;Indefinido;Salud;0;Alquiler;No;25049.38;Personal;Consolidacion_Deuda;32028.9;16;0.0862;0.0;0.95;3;0;0.00818;0
56;Mujer;Casado;Formacion Profesional;Indefinido;Ventas;2;Propia_Hipoteca;Si;16614.02;Consumo;Tecnologia;10819.72;10;0.1451;0.0;0.8344;6;1;0.057715;0
29;Mujer;Soltero;Grado;Indefinido;Otros;0;Cedida;No;43166.08;Personal;Reforma_Hogar;18727.07;32;0.1053;0.0;0.1873;0;0;0.003502;0
65;Hombre;Viudo;Posgrado;Funcionario;Sector Publico;2;Propia_Pagada;No;42902.71;Personal;Educacion;76956.17;30;0.1355;0.0;0.8499;4;0;0.003328;0
22;Hombre;Soltero;Grado;Funcionario;Salud;0;Propia_Hipoteca;Si;28710.16;Consumo;Otros;20343.12;14;0.0628;0.0;0.6315;0;0;0.004197;0
41;Hombre;Casado;Bachillerato;Temporal;Ventas;3;Propia_Hipoteca;Si;40915.36;Consumo;Otros;27220.79;12;0.1359;0.0;0.7153;1;0;0.013862;0
30;Mujer;Divorciado;Grado;Desempleado;Ventas;0;Propia_Hipoteca;Si;5238.18;Consumo;Electrodomesticos;1044.27;23;0.1194;0.0;0.1169;1;0;0.0276;0
42;Mujer;Divorciado;Secundaria;Desempleado;Salud;0;Propia_Pagada;No;1844.47;Consumo;Tecnologia;1003.24;18;0.1371;0.0;0.4032;5;0;0.10001;1
30;Mujer;Casado;Posgrado;Indefinido;Construccion;3;Propia_Hipoteca;Si;9799.63;Auto;Compra_Vehiculo;14364.85;72;0.0476;0.0;0.2814;2;0;0.003152;0
18;Hombre;Casado;Secundaria;Desempleado;Agropecuario;1;Alquiler;No;125.89;Consumo;Electrodomesticos;500.0;9;0.0915;0.0;0.95;0;4;0.916355;1
32;Mujer;Casado;Formacion Profesional;Indefinido;Salud;3;Propia_Hipoteca;Si;33334.08;Consumo;Electrodomesticos;5183.5;11;0.1485;0.0;0.1825;2;0;0.002015;0
61;Mujer;Viudo;Formacion Profesional;Inactivo;Salud;1;Propia_Pagada;No;22150.12;Personal;Viajes;34963.04;26;0.0613;0.0;0.7798;7;0;0.012422;0
29;Hombre;Casado;Posgrado;Autonomo;Tecnologia;1;Cedida;No;4036.6;Consumo;Tecnologia;2469.65;22;0.1073;0.0;0.3691;0;0;0.002874;0
48;Hombre;Casado;Formacion Profesional;Indefinido;Agropecuario;1;Propia_Hipoteca;Si;26693.81;Auto;Compra_Vehiculo;9265.93;79;0.0635;0.0;0.0646;4;0;0.002345;0
42;Hombre;Soltero;Formacion Profesional;Indefinido;Sector Publico;0;Alquiler;No;69241.14;Hipotecario;Reforma_Vivienda;355258.48;226;0.0169;0.7874;0.3182;2;0;0.000928;0
36;Hombre;Viudo;Grado;Indefinido;Otros;1;Propia_Hipoteca;Si;19167.78;Personal;Viajes;33988.61;28;0.1246;0.0;0.8797;3;2;0.0685;1
66;Mujer;Viudo;Grado;Inactivo;Hosteleria;2;Propia_Pagada;No;12248.55;Consumo;Tecnologia;1764.48;22;0.0909;0.0;0.0856;4;0;0.003432;0
38;Mujer;Viudo;Formacion Profesional;Temporal;Tecnologia;0;Alquiler;No;2447.68;Auto;Compra_Vehiculo;5000.0;73;0.0436;0.0;0.3828;2;0;0.005261;0
44;Hombre;Viudo;Grado;Temporal;Tecnologia;2;Alquiler;No;10191.94;Personal;Educacion;9736.72;24;0.1373;0.0;0.549;2;0;0.010185;0
43;Hombre;Casado;Bachillerato;Temporal;Otros;2;Propia_Hipoteca;Si;13730.88;Consumo;Viajes;3621.72;9;0.1118;0.0;0.3683;1;0;0.00501;0
60;Mujer;Casado;Formacion Profesional;Indefinido;Otros;2;Alquiler;Si;21141.32;Personal;Consolidacion_Deuda;24748.01;49;0.087;0.0;0.3416;6;0;0.001882;0
24;Mujer;Soltero;Secundaria;Temporal;Otros;0;Alquiler;No;6012.27;Personal;Viajes;10380.55;23;0.1476;0.0;0.95;1;0;0.075402;1
68;Mujer;Viudo;Grado;Inactivo;Educacion;0;Alquiler;No;15525.27;Consumo;Tecnologia;8827.24;21;0.1028;0.0;0.3564;10;0;0.0029;0
60;Otro;Soltero;Secundaria;Indefinido;Ventas;0;Propia_Hipoteca;Si;14219.93;Consumo;Otros;3829.6;13;0.0648;0.0;0.2581;3;0;0.001782;0
46;Hombre;Casado;Formacion Profesional;Indefinido;Ventas;1;Alquiler;No;28180.72;Personal;Salud;7644.7;52;0.0976;0.0;0.077;6;0;0.001601;0
49;Hombre;Soltero;Grado;Desempleado;Otros;2;Propia_Pagada;No;2286.81;Consumo;Electrodomesticos;949.58;7;0.0726;0.0;0.7292;4;0;0.272511;1
39;Hombre;Casado;Grado;Funcionario;Sector Publico;4;Alquiler;No;60102.93;Consumo;Viajes;29853.58;23;0.1431;0.0;0.2979;0;0;0.000483;0
43;Mujer;Soltero;Formacion Profesional;Indefinido;Otros;0;Propia_Pagada;No;31184.58;Hipotecario;Reforma_Vivienda;161081.49;302;0.0228;1.1157;0.2699;2;0;0.002271;0
47;Mujer;Soltero;Posgrado;Temporal;Ventas;3;Cedida;No;25167.84;Consumo;Viajes;17564.5;17;0.1136;0.0;0.5357;2;1;0.057846;0
31;Hombre;Casado;Grado;Funcionario;Salud;3;Propia_Hipoteca;Si;34600.1;Consumo;Otros;7335.56;18;0.0952;0.0;0.1522;4;0;0.000845;0
60;Hombre;Casado;Primaria;Autonomo;Hosteleria;2;Propia_Pagada;No;5370.85;Personal;Otros;5657.65;15;0.0779;0.0;0.8871;4;0;0.012763;0
44;Hombre;Casado;Bachillerato;Inactivo;Educacion;4;Propia_Hipoteca;Si;27743.3;Hipotecario;Compra_Vivienda;99644.86;338;0.0331;1.0333;0.1962;4;0;0.006862;0
43;Hombre;Soltero;Bachillerato;Indefinido;Salud;2;Propia_Hipoteca;Si;13172.06;Auto;Compra_Vehiculo;19173.57;60;0.0565;0.0;0.3348;0;0;0.001716;0
31;Mujer;Soltero;Grado;Indefinido;Ventas;0;Propia_Pagada;No;11632.91;Consumo;Electrodomesticos;5224.78;7;0.1317;0.0;0.8041;2;0;0.010376;0
56;Mujer;Casado;Posgrado;Indefinido;Construccion;1;Propia_Pagada;No;47651.39;Hipotecario;Reforma_Vivienda;242257.2;308;0.0177;0.6504;0.2466;4;0;0.00104;0
41;Mujer;Divorciado;Grado;Indefinido;Ventas;1;Alquiler;No;20647.43;Personal;Salud;37978.6;39;0.0728;0.0;0.6372;3;0;0.010564;0
35;Hombre;Casado;Primaria;Indefinido;Tecnologia;2;Alquiler;No;28376.07;Hipotecario;Reforma_Vivienda;116010.31;294;0.0297;1.0526;0.235;2;0;0.002321;0
28;Mujer;Casado;Bachillerato;Funcionario;Sector Publico;2;Propia_Hipoteca;Si;27159.94;Consumo;Viajes;17223.03;24;0.1214;0.0;0.3587;3;0;0.001173;0
40;Hombre;Divorciado;Bachillerato;Indefinido;Otros;2;Alquiler;No;26389.47;Hipotecario;Compra_Vivienda;127863.53;284;0.0196;0.601;0.2562;3;1;0.013944;0
27;Hombre;Soltero;Bachillerato;Funcionario;Sector Publico;0;Propia_Hipoteca;Si;21978.25;Auto;Compra_Vehiculo;13475.55;44;0.0666;0.0;0.1889;1;0;0.000684;0
46;Mujer;Divorciado;Posgrado;Temporal;Salud;2;Propia_Hipoteca;Si;16134.84;Hipotecario;Reforma_Vivienda;95309.24;261;0.0262;0.3703;0.3566;4;2;0.054526;0
51;Hombre;Soltero;Bachillerato;Indefinido;Hosteleria;0;Propia_Pagada;No;14575.85;Auto;Compra_Vehiculo;10430.26;57;0.0658;0.0;0.1758;1;4;0.062631;1
37;Hombre;Soltero;Formacion Profesional;Indefinido;Hosteleria;0;Propia_Hipoteca;Si;16059.08;Consumo;Viajes;12072.56;19;0.0673;0.0;0.5019;5;0;0.002903;0
44;Hombre;Casado;Secundaria;Autonomo;Salud;1;Alquiler;No;45210.06;Auto;Compra_Vehiculo;42474.7;82;0.0612;0.0;0.1686;4;0;0.001901;0
56;Mujer;Casado;Grado;Funcionario;Sector Publico;1;Alquiler;No;18447.72;Personal;Educacion;6824.38;40;0.1201;0.0;0.1352;2;0;0.000741;0
39;Mujer;Casado;Primaria;Funcionario;Sector Publico;1;Alquiler;No;26911.0;Consumo;Electrodomesticos;7505.68;17;0.1118;0.0;0.2138;0;0;0.000846;0
40;Mujer;Viudo;Primaria;Desempleado;Hosteleria;2;Propia_Hipoteca;Si;4153.45;Consumo;Tecnologia;2736.03;18;0.1083;0.0;0.4778;3;0;0.069349;1
42;Mujer;Casado;Primaria;Indefinido;Otros;3;Alquiler;No;39708.37;Hipotecario;Reforma_Vivienda;237812.59;264;0.0107;0.8801;0.3058;1;0;0.002396;0
36;Hombre;Soltero;Secundaria;Indefinido;Hosteleria;1;Alquiler;No;15146.36;Personal;Viajes;16754.56;27;0.0755;0.0;0.5361;2;0;0.003138;0
37;Mujer;Soltero;Primaria;Indefinido;Hosteleria;1;Propia_Hipoteca;Si;25080.94;Personal;Viajes;28547.22;51;0.1009;0.0;0.3304;1;2;0.010833;0
32;Hombre;Soltero;Formacion Profesional;Autonomo;Tecnologia;1;Propia_Hipoteca;Si;220874.17;Consumo;Viajes;30000.0;23;0.0622;0.0;0.0754;1;0;0.001131;0
47;Mujer;Soltero;Grado;Indefinido;Tecnologia;3;Alquiler;No;215449.0;Personal;Educacion;80000.0;34;0.0945;0.0;0.1499;3;0;0.000535;0
41;Hombre;Casado;Secundaria;Indefinido;Educacion;2;Propia_Pagada;No;24002.81;Auto;Compra_Vehiculo;12050.9;45;0.0408;0.0;0.1446;7;1;0.01262;0
49;Mujer;Casado;Secundaria;Temporal;Agropecuario;3;Propia_Pagada;No;9924.35;Consumo;Tecnologia;7203.56;19;0.1232;0.0;0.5069;6;0;0.008699;0
54;Hombre;Casado;Formacion Profesional;Autonomo;Agropecuario;3;Propia_Hipoteca;Si;6978.53;Personal;Consolidacion_Deuda;6531.35;20;0.089;0.0;0.6063;5;0;0.015749;0
29;Hombre;Soltero;Grado;Autonomo;Construccion;0;Alquiler;No;196069.71;Auto;Compra_Vehiculo;60000.0;56;0.0664;0.0;0.0764;2;0;0.000963;0
31;Hombre;Casado;Bachillerato;Autonomo;Ventas;2;Alquiler;No;400000.0;Consumo;Electrodomesticos;30000.0;6;0.1493;0.0;0.1566;2;1;0.012478;0
50;Hombre;Casado;Formacion Profesional;Indefinido;Agropecuario;3;Alquiler;No;37997.18;Personal;Educacion;18907.66;45;0.0779;0.0;0.1535;0;0;0.001603;0
38;Hombre;Soltero;Grado;Indefinido;Agropecuario;4;Cedida;No;39412.41;Consumo;Tecnologia;12485.9;23;0.1487;0.0;0.191;4;0;0.001901;0
42;Hombre;Casado;Posgrado;Autonomo;Ventas;2;Propia_Hipoteca;Si;25900.22;Auto;Compra_Vehiculo;36825.1;71;0.071;0.0;0.295;5;0;0.003317;0
43;Hombre;Casado;Secundaria;Indefinido;Agropecuario;3;Alquiler;No;10948.31;Personal;Consolidacion_Deuda;10344.22;35;0.073;0.0;0.3606;3;0;0.002313;0
30;Hombre;Casado;Posgrado;Temporal;Sector Publico;1;Alquiler;No;23220.73;Consumo;Otros;8260.7;24;0.0852;0.0;0.1941;3;0;0.004759;0
